OBSID	ID	SCENARIO	CHOICE	GENDER	A20	A2130	A3140	A4150	A5160	A61	RESIDENT	OINT	DINT	ODINT	AVEH3	AVEH2	INCM	INCH	AT1	AT2	AT3	TD1	TD2	TD3	FEE1	FEE2	FEE3	LI	MI	HI
1011	130	3	3	0	0	0	0	0	0	1	1	1	1	1	0	0	1800	11.25	15	10	5	15	10	10	0	0.8	0.8	0	1	0
1012	130	4	3	0	0	0	0	0	0	1	1	1	1	1	0	0	1800	11.25	15	10	5	10	15	10	0	0.8	0.8	0	1	0
1013	130	5	3	0	0	0	0	0	0	1	1	1	1	1	0	0	1800	11.25	15	10	5	15	10	10	0	0.6	1.5	0	1	0
1014	130	6	3	0	0	0	0	0	0	1	1	1	1	1	0	0	1800	11.25	15	10	5	10	15	10	0	0.6	1.5	0	1	0
1015	130	7	3	0	0	0	0	0	0	1	1	1	1	1	0	0	1800	11.25	10	10	5	10	10	10	0	0.8	1.5	0	1	0
1016	130	8	3	0	0	0	0	0	0	1	1	1	1	1	0	0	1800	11.25	10	10	5	15	15	10	0	0.8	1.5	0	1	0
1017	131	1	3	0	0	0	0	0	1	0	1	0	1	0	1	0	1800	11.25	10	10	5	10	10	10	0	0.6	0.8	0	1	0
1018	131	2	3	0	0	0	0	0	1	0	1	0	1	0	1	0	1800	11.25	10	10	5	15	15	10	0	0.6	0.8	0	1	0
1019	131	3	3	0	0	0	0	0	1	0	1	0	1	0	1	0	1800	11.25	15	10	5	15	10	10	0	0.8	0.8	0	1	0
1020	131	4	3	0	0	0	0	0	1	0	1	0	1	0	1	0	1800	11.25	15	10	5	10	15	10	0	0.8	0.8	0	1	0
1021	131	5	2	0	0	0	0	0	1	0	1	0	1	0	1	0	1800	11.25	15	10	5	15	10	10	0	0.6	1.5	0	1	0
1022	131	6	2	0	0	0	0	0	1	0	1	0	1	0	1	0	1800	11.25	15	10	5	10	15	10	0	0.6	1.5	0	1	0
1023	131	7	1	0	0	0	0	0	1	0	1	0	1	0	1	0	1800	11.25	10	10	5	10	10	10	0	0.8	1.5	0	1	0
1024	131	8	1	0	0	0	0	0	1	0	1	0	1	0	1	0	1800	11.25	10	10	5	15	15	10	0	0.8	1.5	0	1	0
1025	132	1	3	0	0	0	0	0	1	0	0	0	1	0	1	1	3000	18.75	10	10	5	10	10	10	0	0.6	0.8	0	0	1
1026	132	2	3	0	0	0	0	0	1	0	0	0	1	0	1	1	3000	18.75	10	10	5	15	15	10	0	0.6	0.8	0	0	1
1027	132	3	3	0	0	0	0	0	1	0	0	0	1	0	1	1	3000	18.75	15	10	5	15	10	10	0	0.8	0.8	0	0	1
1028	132	4	3	0	0	0	0	0	1	0	0	0	1	0	1	1	3000	18.75	15	10	5	10	15	10	0	0.8	0.8	0	0	1
1029	132	5	3	0	0	0	0	0	1	0	0	0	1	0	1	1	3000	18.75	15	10	5	15	10	10	0	0.6	1.5	0	0	1
1030	132	6	3	0	0	0	0	0	1	0	0	0	1	0	1	1	3000	18.75	15	10	5	10	15	10	0	0.6	1.5	0	0	1
1031	132	7	3	0	0	0	0	0	1	0	0	0	1	0	1	1	3000	18.75	10	10	5	10	10	10	0	0.8	1.5	0	0	1
1032	132	8	3	0	0	0	0	0	1	0	0	0	1	0	1	1	3000	18.75	10	10	5	15	15	10	0	0.8	1.5	0	0	1
1033	133	1	1	0	0	0	0	0	1	0	1	0	1	0	0	0	900	5.625	10	10	5	10	10	10	0	0.6	0.8	1	0	0
1034	133	2	1	0	0	0	0	0	1	0	1	0	1	0	0	0	900	5.625	10	10	5	15	15	10	0	0.6	0.8	1	0	0
1035	133	3	1	0	0	0	0	0	1	0	1	0	1	0	0	0	900	5.625	15	10	5	15	10	10	0	0.8	0.8	1	0	0
1036	133	4	1	0	0	0	0	0	1	0	1	0	1	0	0	0	900	5.625	15	10	5	10	15	10	0	0.8	0.8	1	0	0
1037	133	5	1	0	0	0	0	0	1	0	1	0	1	0	0	0	900	5.625	15	10	5	15	10	10	0	0.6	1.5	1	0	0
1038	133	6	1	0	0	0	0	0	1	0	1	0	1	0	0	0	900	5.625	15	10	5	10	15	10	0	0.6	1.5	1	0	0
1039	133	7	1	0	0	0	0	0	1	0	1	0	1	0	0	0	900	5.625	10	10	5	10	10	10	0	0.8	1.5	1	0	0
1040	133	8	1	0	0	0	0	0	1	0	1	0	1	0	0	0	900	5.625	10	10	5	15	15	10	0	0.8	1.5	1	0	0
1041	134	1	3	0	0	0	0	0	1	0	0	0	1	0	0	0	1800	11.25	10	10	5	10	10	10	0	0.6	0.8	0	1	0
1042	134	2	3	0	0	0	0	0	1	0	0	0	1	0	0	0	1800	11.25	10	10	5	15	15	10	0	0.6	0.8	0	1	0
1043	134	3	3	0	0	0	0	0	1	0	0	0	1	0	0	0	1800	11.25	15	10	5	15	10	10	0	0.8	0.8	0	1	0
1044	134	4	3	0	0	0	0	0	1	0	0	0	1	0	0	0	1800	11.25	15	10	5	10	15	10	0	0.8	0.8	0	1	0
1045	134	5	2	0	0	0	0	0	1	0	0	0	1	0	0	0	1800	11.25	15	10	5	15	10	10	0	0.6	1.5	0	1	0
1046	134	6	3	0	0	0	0	0	1	0	0	0	1	0	0	0	1800	11.25	15	10	5	10	15	10	0	0.6	1.5	0	1	0
1047	134	7	3	0	0	0	0	0	1	0	0	0	1	0	0	0	1800	11.25	10	10	5	10	10	10	0	0.8	1.5	0	1	0
1048	134	8	3	0	0	0	0	0	1	0	0	0	1	0	0	0	1800	11.25	10	10	5	15	15	10	0	0.8	1.5	0	1	0
1049	135	1	3	0	0	1	0	0	0	0	1	1	1	1	0	0	300	1.875	10	10	5	10	10	10	0	0.6	0.8	1	0	0
1050	135	2	3	0	0	1	0	0	0	0	1	1	1	1	0	0	300	1.875	10	10	5	15	15	10	0	0.6	0.8	1	0	0
1051	135	3	3	0	0	1	0	0	0	0	1	1	1	1	0	0	300	1.875	15	10	5	15	10	10	0	0.8	0.8	1	0	0
1052	135	4	3	0	0	1	0	0	0	0	1	1	1	1	0	0	300	1.875	15	10	5	10	15	10	0	0.8	0.8	1	0	0
1053	135	5	2	0	0	1	0	0	0	0	1	1	1	1	0	0	300	1.875	15	10	5	15	10	10	0	0.6	1.5	1	0	0
1054	135	6	2	0	0	1	0	0	0	0	1	1	1	1	0	0	300	1.875	15	10	5	10	15	10	0	0.6	1.5	1	0	0
1055	135	7	1	0	0	1	0	0	0	0	1	1	1	1	0	0	300	1.875	10	10	5	10	10	10	0	0.8	1.5	1	0	0
1056	135	8	1	0	0	1	0	0	0	0	1	1	1	1	0	0	300	1.875	10	10	5	15	15	10	0	0.8	1.5	1	0	0
1057	136	1	2	0	0	0	0	0	1	0	0	0	1	0	0	0	1800	11.25	10	10	5	10	10	10	0	0.6	0.8	0	1	0
1058	136	2	3	0	0	0	0	0	1	0	0	0	1	0	0	0	1800	11.25	10	10	5	15	15	10	0	0.6	0.8	0	1	0
1059	136	3	2	0	0	0	0	0	1	0	0	0	1	0	0	0	1800	11.25	15	10	5	15	10	10	0	0.8	0.8	0	1	0
1060	136	4	3	0	0	0	0	0	1	0	0	0	1	0	0	0	1800	11.25	15	10	5	10	15	10	0	0.8	0.8	0	1	0
1061	136	5	2	0	0	0	0	0	1	0	0	0	1	0	0	0	1800	11.25	15	10	5	15	10	10	0	0.6	1.5	0	1	0
1062	136	6	3	0	0	0	0	0	1	0	0	0	1	0	0	0	1800	11.25	15	10	5	10	15	10	0	0.6	1.5	0	1	0
1063	136	7	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1800	11.25	10	10	5	10	10	10	0	0.8	1.5	0	1	0
1064	136	8	3	0	0	0	0	0	1	0	0	0	1	0	0	0	1800	11.25	10	10	5	15	15	10	0	0.8	1.5	0	1	0
1065	137	1	3	0	0	0	0	0	0	0	0	0	1	0	0	0	900	5.625	10	10	5	10	10	10	0	0.6	0.8	1	0	0
1066	137	2	3	0	0	0	0	0	0	0	0	0	1	0	0	0	900	5.625	10	10	5	15	15	10	0	0.6	0.8	1	0	0
1067	137	3	3	0	0	0	0	0	0	0	0	0	1	0	0	0	900	5.625	15	10	5	15	10	10	0	0.8	0.8	1	0	0
1068	137	4	3	0	0	0	0	0	0	0	0	0	1	0	0	0	900	5.625	15	10	5	10	15	10	0	0.8	0.8	1	0	0
1069	137	5	2	0	0	0	0	0	0	0	0	0	1	0	0	0	900	5.625	15	10	5	15	10	10	0	0.6	1.5	1	0	0
1070	137	6	2	0	0	0	0	0	0	0	0	0	1	0	0	0	900	5.625	15	10	5	10	15	10	0	0.6	1.5	1	0	0
1071	137	7	1	0	0	0	0	0	0	0	0	0	1	0	0	0	900	5.625	10	10	5	10	10	10	0	0.8	1.5	1	0	0
1072	137	8	1	0	0	0	0	0	0	0	0	0	1	0	0	0	900	5.625	10	10	5	15	15	10	0	0.8	1.5	1	0	0
1073	138	1	3	0	0	0	0	0	0	1	0	0	1	0	1	0	900	5.625	10	10	5	10	10	10	0	0.6	0.8	1	0	0
1074	138	2	3	0	0	0	0	0	0	1	0	0	1	0	1	0	900	5.625	10	10	5	15	15	10	0	0.6	0.8	1	0	0
1075	138	3	3	0	0	0	0	0	0	1	0	0	1	0	1	0	900	5.625	15	10	5	15	10	10	0	0.8	0.8	1	0	0
1076	138	4	3	0	0	0	0	0	0	1	0	0	1	0	1	0	900	5.625	15	10	5	10	15	10	0	0.8	0.8	1	0	0
1077	138	5	2	0	0	0	0	0	0	1	0	0	1	0	1	0	900	5.625	15	10	5	15	10	10	0	0.6	1.5	1	0	0
1078	138	6	3	0	0	0	0	0	0	1	0	0	1	0	1	0	900	5.625	15	10	5	10	15	10	0	0.6	1.5	1	0	0
1079	138	7	1	0	0	0	0	0	0	1	0	0	1	0	1	0	900	5.625	10	10	5	10	10	10	0	0.8	1.5	1	0	0
1080	138	8	3	0	0	0	0	0	0	1	0	0	1	0	1	0	900	5.625	10	10	5	15	15	10	0	0.8	1.5	1	0	0
1081	139	1	1	0	0	1	0	0	0	0	1	1	1	1	0	0	300	1.875	10	10	5	10	10	10	0	0.6	0.8	1	0	0
1082	139	2	1	0	0	1	0	0	0	0	1	1	1	1	0	0	300	1.875	10	10	5	15	15	10	0	0.6	0.8	1	0	0
1083	139	3	1	0	0	1	0	0	0	0	1	1	1	1	0	0	300	1.875	15	10	5	15	10	10	0	0.8	0.8	1	0	0
1084	139	4	1	0	0	1	0	0	0	0	1	1	1	1	0	0	300	1.875	15	10	5	10	15	10	0	0.8	0.8	1	0	0
1085	139	5	1	0	0	1	0	0	0	0	1	1	1	1	0	0	300	1.875	15	10	5	15	10	10	0	0.6	1.5	1	0	0
1086	139	6	1	0	0	1	0	0	0	0	1	1	1	1	0	0	300	1.875	15	10	5	10	15	10	0	0.6	1.5	1	0	0
1087	139	7	1	0	0	1	0	0	0	0	1	1	1	1	0	0	300	1.875	10	10	5	10	10	10	0	0.8	1.5	1	0	0
1088	139	8	1	0	0	1	0	0	0	0	1	1	1	1	0	0	300	1.875	10	10	5	15	15	10	0	0.8	1.5	1	0	0
1089	140	1	3	0	1	0	0	0	0	0	0	0	1	0	0	0	300	1.875	10	10	5	10	10	10	0	0.6	0.8	1	0	0
1090	140	2	3	0	1	0	0	0	0	0	0	0	1	0	0	0	300	1.875	10	10	5	15	15	10	0	0.6	0.8	1	0	0
1091	140	3	3	0	1	0	0	0	0	0	0	0	1	0	0	0	300	1.875	15	10	5	15	10	10	0	0.8	0.8	1	0	0
1092	140	4	3	0	1	0	0	0	0	0	0	0	1	0	0	0	300	1.875	15	10	5	10	15	10	0	0.8	0.8	1	0	0
1093	140	5	3	0	1	0	0	0	0	0	0	0	1	0	0	0	300	1.875	15	10	5	15	10	10	0	0.6	1.5	1	0	0
1094	140	6	3	0	1	0	0	0	0	0	0	0	1	0	0	0	300	1.875	15	10	5	10	15	10	0	0.6	1.5	1	0	0
1095	140	7	3	0	1	0	0	0	0	0	0	0	1	0	0	0	300	1.875	10	10	5	10	10	10	0	0.8	1.5	1	0	0
1096	140	8	3	0	1	0	0	0	0	0	0	0	1	0	0	0	300	1.875	10	10	5	15	15	10	0	0.8	1.5	1	0	0
1097	141	1	3	0	0	0	1	0	0	0	1	0	1	0	1	0	900	5.625	10	10	5	10	10	10	0	0.6	0.8	1	0	0
1098	141	2	3	0	0	0	1	0	0	0	1	0	1	0	1	0	900	5.625	10	10	5	15	15	10	0	0.6	0.8	1	0	0
1099	141	3	3	0	0	0	1	0	0	0	1	0	1	0	1	0	900	5.625	15	10	5	15	10	10	0	0.8	0.8	1	0	0
1100	141	4	3	0	0	0	1	0	0	0	1	0	1	0	1	0	900	5.625	15	10	5	10	15	10	0	0.8	0.8	1	0	0
1101	141	5	2	0	0	0	1	0	0	0	1	0	1	0	1	0	900	5.625	15	10	5	15	10	10	0	0.6	1.5	1	0	0
1102	141	6	1	0	0	0	1	0	0	0	1	0	1	0	1	0	900	5.625	15	10	5	10	15	10	0	0.6	1.5	1	0	0
1103	141	7	1	0	0	0	1	0	0	0	1	0	1	0	1	0	900	5.625	10	10	5	10	10	10	0	0.8	1.5	1	0	0
1104	141	8	1	0	0	0	1	0	0	0	1	0	1	0	1	0	900	5.625	10	10	5	15	15	10	0	0.8	1.5	1	0	0
1105	142	1	1	1	0	0	0	0	0	1	0	0	1	0	0	0	300	1.875	10	10	5	10	10	10	0	0.6	0.8	1	0	0
1106	142	2	1	1	0	0	0	0	0	1	0	0	1	0	0	0	300	1.875	10	10	5	15	15	10	0	0.6	0.8	1	0	0
1107	142	3	1	1	0	0	0	0	0	1	0	0	1	0	0	0	300	1.875	15	10	5	15	10	10	0	0.8	0.8	1	0	0
1108	142	4	1	1	0	0	0	0	0	1	0	0	1	0	0	0	300	1.875	15	10	5	10	15	10	0	0.8	0.8	1	0	0
1109	142	5	1	1	0	0	0	0	0	1	0	0	1	0	0	0	300	1.875	15	10	5	15	10	10	0	0.6	1.5	1	0	0
1110	142	6	1	1	0	0	0	0	0	1	0	0	1	0	0	0	300	1.875	15	10	5	10	15	10	0	0.6	1.5	1	0	0
1111	142	7	1	1	0	0	0	0	0	1	0	0	1	0	0	0	300	1.875	10	10	5	10	10	10	0	0.8	1.5	1	0	0
1112	142	8	1	1	0	0	0	0	0	1	0	0	1	0	0	0	300	1.875	10	10	5	15	15	10	0	0.8	1.5	1	0	0
1113	143	1	3	1	0	0	1	0	0	0	1	1	1	1	1	1	300	1.875	10	10	5	10	10	10	0	0.6	0.8	1	0	0
1114	143	2	3	1	0	0	1	0	0	0	1	1	1	1	1	1	300	1.875	10	10	5	15	15	10	0	0.6	0.8	1	0	0
1115	143	3	3	1	0	0	1	0	0	0	1	1	1	1	1	1	300	1.875	15	10	5	15	10	10	0	0.8	0.8	1	0	0
1116	143	4	3	1	0	0	1	0	0	0	1	1	1	1	1	1	300	1.875	15	10	5	10	15	10	0	0.8	0.8	1	0	0
1117	143	5	1	1	0	0	1	0	0	0	1	1	1	1	1	1	300	1.875	15	10	5	15	10	10	0	0.6	1.5	1	0	0
1118	143	6	1	1	0	0	1	0	0	0	1	1	1	1	1	1	300	1.875	15	10	5	10	15	10	0	0.6	1.5	1	0	0
1119	143	7	1	1	0	0	1	0	0	0	1	1	1	1	1	1	300	1.875	10	10	5	10	10	10	0	0.8	1.5	1	0	0
1120	143	8	1	1	0	0	1	0	0	0	1	1	1	1	1	1	300	1.875	10	10	5	15	15	10	0	0.8	1.5	1	0	0
1121	144	1	1	1	0	0	0	1	0	0	1	1	1	1	0	0	900	5.625	10	10	5	10	10	10	0	0.6	0.8	1	0	0
1122	144	2	1	1	0	0	0	1	0	0	1	1	1	1	0	0	900	5.625	10	10	5	15	15	10	0	0.6	0.8	1	0	0
1123	144	3	1	1	0	0	0	1	0	0	1	1	1	1	0	0	900	5.625	15	10	5	15	10	10	0	0.8	0.8	1	0	0
1124	144	4	1	1	0	0	0	1	0	0	1	1	1	1	0	0	900	5.625	15	10	5	10	15	10	0	0.8	0.8	1	0	0
1125	144	5	1	1	0	0	0	1	0	0	1	1	1	1	0	0	900	5.625	15	10	5	15	10	10	0	0.6	1.5	1	0	0
1126	144	6	1	1	0	0	0	1	0	0	1	1	1	1	0	0	900	5.625	15	10	5	10	15	10	0	0.6	1.5	1	0	0
1127	144	7	1	1	0	0	0	1	0	0	1	1	1	1	0	0	900	5.625	10	10	5	10	10	10	0	0.8	1.5	1	0	0
1128	144	8	1	1	0	0	0	1	0	0	1	1	1	1	0	0	900	5.625	10	10	5	15	15	10	0	0.8	1.5	1	0	0
1129	145	1	3	0	0	1	0	0	0	0	0	0	1	0	0	0	900	5.625	10	10	5	10	10	10	0	0.6	0.8	1	0	0
1130	145	2	3	0	0	1	0	0	0	0	0	0	1	0	0	0	900	5.625	10	10	5	15	15	10	0	0.6	0.8	1	0	0
1131	145	3	3	0	0	1	0	0	0	0	0	0	1	0	0	0	900	5.625	15	10	5	15	10	10	0	0.8	0.8	1	0	0
1132	145	4	3	0	0	1	0	0	0	0	0	0	1	0	0	0	900	5.625	15	10	5	10	15	10	0	0.8	0.8	1	0	0
1133	145	5	1	0	0	1	0	0	0	0	0	0	1	0	0	0	900	5.625	15	10	5	15	10	10	0	0.6	1.5	1	0	0
1134	145	6	1	0	0	1	0	0	0	0	0	0	1	0	0	0	900	5.625	15	10	5	10	15	10	0	0.6	1.5	1	0	0
1135	145	7	1	0	0	1	0	0	0	0	0	0	1	0	0	0	900	5.625	10	10	5	10	10	10	0	0.8	1.5	1	0	0
1136	145	8	1	0	0	1	0	0	0	0	0	0	1	0	0	0	900	5.625	10	10	5	15	15	10	0	0.8	1.5	1	0	0
1137	146	1	3	0	0	1	0	0	0	0	0	0	1	0	0	0	900	5.625	10	10	5	10	10	10	0	0.6	0.8	1	0	0
1138	146	2	3	0	0	1	0	0	0	0	0	0	1	0	0	0	900	5.625	10	10	5	15	15	10	0	0.6	0.8	1	0	0
1139	146	3	3	0	0	1	0	0	0	0	0	0	1	0	0	0	900	5.625	15	10	5	15	10	10	0	0.8	0.8	1	0	0
1140	146	4	3	0	0	1	0	0	0	0	0	0	1	0	0	0	900	5.625	15	10	5	10	15	10	0	0.8	0.8	1	0	0
1141	146	5	2	0	0	1	0	0	0	0	0	0	1	0	0	0	900	5.625	15	10	5	15	10	10	0	0.6	1.5	1	0	0
1142	146	6	2	0	0	1	0	0	0	0	0	0	1	0	0	0	900	5.625	15	10	5	10	15	10	0	0.6	1.5	1	0	0
1143	146	7	1	0	0	1	0	0	0	0	0	0	1	0	0	0	900	5.625	10	10	5	10	10	10	0	0.8	1.5	1	0	0
1144	146	8	1	0	0	1	0	0	0	0	0	0	1	0	0	0	900	5.625	10	10	5	15	15	10	0	0.8	1.5	1	0	0
1145	147	1	3	1	0	1	0	0	0	0	1	1	1	1	1	0	900	5.625	10	10	5	10	10	10	0	0.6	0.8	1	0	0
1146	147	2	3	1	0	1	0	0	0	0	1	1	1	1	1	0	900	5.625	10	10	5	15	15	10	0	0.6	0.8	1	0	0
1147	147	3	3	1	0	1	0	0	0	0	1	1	1	1	1	0	900	5.625	15	10	5	15	10	10	0	0.8	0.8	1	0	0
1148	147	4	3	1	0	1	0	0	0	0	1	1	1	1	1	0	900	5.625	15	10	5	10	15	10	0	0.8	0.8	1	0	0
1149	147	5	3	1	0	1	0	0	0	0	1	1	1	1	1	0	900	5.625	15	10	5	15	10	10	0	0.6	1.5	1	0	0
1150	147	6	3	1	0	1	0	0	0	0	1	1	1	1	1	0	900	5.625	15	10	5	10	15	10	0	0.6	1.5	1	0	0
1151	147	7	3	1	0	1	0	0	0	0	1	1	1	1	1	0	900	5.625	10	10	5	10	10	10	0	0.8	1.5	1	0	0
1152	147	8	3	1	0	1	0	0	0	0	1	1	1	1	1	0	900	5.625	10	10	5	15	15	10	0	0.8	1.5	1	0	0
1153	148	1	1	0	0	0	0	1	0	0	1	1	1	1	0	0	1800	11.25	10	10	5	10	10	10	0	0.6	0.8	0	1	0
1154	148	2	1	0	0	0	0	1	0	0	1	1	1	1	0	0	1800	11.25	10	10	5	15	15	10	0	0.6	0.8	0	1	0
1155	148	3	1	0	0	0	0	1	0	0	1	1	1	1	0	0	1800	11.25	15	10	5	15	10	10	0	0.8	0.8	0	1	0
1156	148	4	1	0	0	0	0	1	0	0	1	1	1	1	0	0	1800	11.25	15	10	5	10	15	10	0	0.8	0.8	0	1	0
1157	148	5	1	0	0	0	0	1	0	0	1	1	1	1	0	0	1800	11.25	15	10	5	15	10	10	0	0.6	1.5	0	1	0
1158	148	6	1	0	0	0	0	1	0	0	1	1	1	1	0	0	1800	11.25	15	10	5	10	15	10	0	0.6	1.5	0	1	0
1159	148	7	1	0	0	0	0	1	0	0	1	1	1	1	0	0	1800	11.25	10	10	5	10	10	10	0	0.8	1.5	0	1	0
1160	148	8	1	0	0	0	0	1	0	0	1	1	1	1	0	0	1800	11.25	10	10	5	15	15	10	0	0.8	1.5	0	1	0
1161	149	1	1	0	0	0	0	1	0	0	1	1	1	1	1	1	900	5.625	10	10	5	10	10	10	0	0.6	0.8	1	0	0
1162	149	2	1	0	0	0	0	1	0	0	1	1	1	1	1	1	900	5.625	10	10	5	15	15	10	0	0.6	0.8	1	0	0
1163	149	3	1	0	0	0	0	1	0	0	1	1	1	1	1	1	900	5.625	15	10	5	15	10	10	0	0.8	0.8	1	0	0
1164	149	4	1	0	0	0	0	1	0	0	1	1	1	1	1	1	900	5.625	15	10	5	10	15	10	0	0.8	0.8	1	0	0
1165	149	5	1	0	0	0	0	1	0	0	1	1	1	1	1	1	900	5.625	15	10	5	15	10	10	0	0.6	1.5	1	0	0
1166	149	6	1	0	0	0	0	1	0	0	1	1	1	1	1	1	900	5.625	15	10	5	10	15	10	0	0.6	1.5	1	0	0
1167	149	7	1	0	0	0	0	1	0	0	1	1	1	1	1	1	900	5.625	10	10	5	10	10	10	0	0.8	1.5	1	0	0
1168	149	8	1	0	0	0	0	1	0	0	1	1	1	1	1	1	900	5.625	10	10	5	15	15	10	0	0.8	1.5	1	0	0
1169	150	1	1	0	0	0	0	0	0	1	0	1	0	0	1	0	3000	18.75	10	10	5	10	10	10	0	0.6	0.8	0	0	1
1170	150	2	1	0	0	0	0	0	0	1	0	1	0	0	1	0	3000	18.75	10	10	5	15	15	10	0	0.6	0.8	0	0	1
1171	150	3	1	0	0	0	0	0	0	1	0	1	0	0	1	0	3000	18.75	15	10	5	15	10	10	0	0.8	0.8	0	0	1
1172	150	4	1	0	0	0	0	0	0	1	0	1	0	0	1	0	3000	18.75	15	10	5	10	15	10	0	0.8	0.8	0	0	1
1173	150	5	1	0	0	0	0	0	0	1	0	1	0	0	1	0	3000	18.75	15	10	5	15	10	10	0	0.6	1.5	0	0	1
1174	150	6	1	0	0	0	0	0	0	1	0	1	0	0	1	0	3000	18.75	15	10	5	10	15	10	0	0.6	1.5	0	0	1
1175	150	7	1	0	0	0	0	0	0	1	0	1	0	0	1	0	3000	18.75	10	10	5	10	10	10	0	0.8	1.5	0	0	1
1176	150	8	1	0	0	0	0	0	0	1	0	1	0	0	1	0	3000	18.75	10	10	5	15	15	10	0	0.8	1.5	0	0	1
1177	151	1	3	0	0	0	0	1	0	0	1	0	1	0	1	1	3000	18.75	10	10	5	10	10	10	0	0.6	0.8	0	0	1
1178	151	2	3	0	0	0	0	1	0	0	1	0	1	0	1	1	3000	18.75	10	10	5	15	15	10	0	0.6	0.8	0	0	1
1179	151	3	3	0	0	0	0	1	0	0	1	0	1	0	1	1	3000	18.75	15	10	5	15	10	10	0	0.8	0.8	0	0	1
1180	151	4	3	0	0	0	0	1	0	0	1	0	1	0	1	1	3000	18.75	15	10	5	10	15	10	0	0.8	0.8	0	0	1
1181	151	5	1	0	0	0	0	1	0	0	1	0	1	0	1	1	3000	18.75	15	10	5	15	10	10	0	0.6	1.5	0	0	1
1182	151	6	1	0	0	0	0	1	0	0	1	0	1	0	1	1	3000	18.75	15	10	5	10	15	10	0	0.6	1.5	0	0	1
1183	151	7	1	0	0	0	0	1	0	0	1	0	1	0	1	1	3000	18.75	10	10	5	10	10	10	0	0.8	1.5	0	0	1
1184	151	8	1	0	0	0	0	1	0	0	1	0	1	0	1	1	3000	18.75	10	10	5	15	15	10	0	0.8	1.5	0	0	1
1185	152	1	3	0	1	0	0	0	0	0	1	1	1	1	1	1	300	1.875	10	10	5	10	10	10	0	0.6	0.8	1	0	0
1186	152	2	3	0	1	0	0	0	0	0	1	1	1	1	1	1	300	1.875	10	10	5	15	15	10	0	0.6	0.8	1	0	0
1187	152	3	3	0	1	0	0	0	0	0	1	1	1	1	1	1	300	1.875	15	10	5	15	10	10	0	0.8	0.8	1	0	0
1188	152	4	3	0	1	0	0	0	0	0	1	1	1	1	1	1	300	1.875	15	10	5	10	15	10	0	0.8	0.8	1	0	0
1189	152	5	1	0	1	0	0	0	0	0	1	1	1	1	1	1	300	1.875	15	10	5	15	10	10	0	0.6	1.5	1	0	0
1190	152	6	1	0	1	0	0	0	0	0	1	1	1	1	1	1	300	1.875	15	10	5	10	15	10	0	0.6	1.5	1	0	0
1191	152	7	1	0	1	0	0	0	0	0	1	1	1	1	1	1	300	1.875	10	10	5	10	10	10	0	0.8	1.5	1	0	0
1192	152	8	1	0	1	0	0	0	0	0	1	1	1	1	1	1	300	1.875	10	10	5	15	15	10	0	0.8	1.5	1	0	0
1193	153	1	3	0	0	0	1	0	0	0	1	1	0	0	1	1	1800	11.25	10	10	5	10	10	10	0	0.6	0.8	0	1	0
1194	153	2	3	0	0	0	1	0	0	0	1	1	0	0	1	1	1800	11.25	10	10	5	15	15	10	0	0.6	0.8	0	1	0
1195	153	3	3	0	0	0	1	0	0	0	1	1	0	0	1	1	1800	11.25	15	10	5	15	10	10	0	0.8	0.8	0	1	0
1196	153	4	3	0	0	0	1	0	0	0	1	1	0	0	1	1	1800	11.25	15	10	5	10	15	10	0	0.8	0.8	0	1	0
1197	153	5	3	0	0	0	1	0	0	0	1	1	0	0	1	1	1800	11.25	15	10	5	15	10	10	0	0.6	1.5	0	1	0
1198	153	6	3	0	0	0	1	0	0	0	1	1	0	0	1	1	1800	11.25	15	10	5	10	15	10	0	0.6	1.5	0	1	0
1199	153	7	3	0	0	0	1	0	0	0	1	1	0	0	1	1	1800	11.25	10	10	5	10	10	10	0	0.8	1.5	0	1	0
1200	153	8	3	0	0	0	1	0	0	0	1	1	0	0	1	1	1800	11.25	10	10	5	15	15	10	0	0.8	1.5	0	1	0
1201	154	1	3	0	0	0	0	0	1	0	1	0	0	0	1	1	1800	11.25	10	10	5	10	10	10	0	0.6	0.8	0	1	0
1202	154	2	3	0	0	0	0	0	1	0	1	0	0	0	1	1	1800	11.25	10	10	5	15	15	10	0	0.6	0.8	0	1	0
1203	154	3	3	0	0	0	0	0	1	0	1	0	0	0	1	1	1800	11.25	15	10	5	15	10	10	0	0.8	0.8	0	1	0
1204	154	4	3	0	0	0	0	0	1	0	1	0	0	0	1	1	1800	11.25	15	10	5	10	15	10	0	0.8	0.8	0	1	0
1205	154	5	1	0	0	0	0	0	1	0	1	0	0	0	1	1	1800	11.25	15	10	5	15	10	10	0	0.6	1.5	0	1	0
1206	154	6	1	0	0	0	0	0	1	0	1	0	0	0	1	1	1800	11.25	15	10	5	10	15	10	0	0.6	1.5	0	1	0
1207	154	7	1	0	0	0	0	0	1	0	1	0	0	0	1	1	1800	11.25	10	10	5	10	10	10	0	0.8	1.5	0	1	0
1208	154	8	1	0	0	0	0	0	1	0	1	0	0	0	1	1	1800	11.25	10	10	5	15	15	10	0	0.8	1.5	0	1	0
1209	155	1	3	1	0	1	0	0	0	0	0	0	0	0	0	0	900	5.625	10	10	5	10	10	10	0	0.6	0.8	1	0	0
