trip_id	household_id	person_n	trip_n	travel_mode	purpose	fueltype	faretype	bus_scale	survey_year	travel_year	travel_month	travel_date	day_of_week	start_time	age	female	driving_license	car_ownership	distance	dur_walking	dur_cycling	dur_pt_access	dur_pt_rail	dur_pt_bus	dur_pt_int	pt_interchanges	dur_driving	cost_transit	cost_driving_fuel	cost_driving_ccharge	driving_traffic_percent
11028	2326	1	1	4	3	1	5	0.0	1	2012	8	8	3	9.166666667000001	70	0	1	2	6022	1.488611111	0.406388889	0.13777777800000002	0.0	0.433333333	0.0	0	0.365833333	0.0	1.22	0.0	0.16173099999999999
11029	2326	1	2	4	3	1	5	0.0	1	2012	8	8	3	16.5	70	0	1	2	6022	1.593055556	0.4775	0.157777778	0.0	0.605555556	0.0	0	0.355	0.0	1.17	0.0	0.13223800000000002
11030	2326	1	3	4	3	1	5	0.0	1	2012	8	8	3	16.81666667	70	0	1	2	6022	1.488611111	0.406388889	0.13777777800000002	0.0	0.545	0.0	0	0.36	0.0	1.22	0.0	0.152006
11031	2326	2	2	4	3	1	1	1.0	1	2012	8	8	3	20.0	25	1	1	2	2693	0.7616666670000001	0.23055555600000002	0.2375	0.0	0.226666667	0.0	0	0.166388889	1.5	0.54	0.0	0.0918197
11032	2327	0	2	3	3	6	5	0.0	1	2012	8	8	3	11.75	74	1	0	0	1726	0.40416666700000003	0.113055556	0.070833333	0.0	0.138055556	0.0	0	0.12555555599999998	0.0	0.28	0.0	0.382743
11033	2327	0	3	2	3	6	5	0.0	1	2012	8	8	3	16.0	74	1	0	0	1541	0.363333333	0.142777778	0.08833333300000001	0.0	0.141944444	0.0	0	0.130277778	0.0	0.33	0.0	0.545842
11034	2327	0	4	2	5	6	5	0.0	1	2012	8	8	3	16.33333333	74	1	0	0	2366	0.563333333	0.1675	0.037777778	0.0	0.251944444	0.0	0	0.178055556	0.0	0.4	0.0	0.301092
11035	2327	0	5	2	3	6	5	0.0	1	2012	8	8	3	16.58333333	74	1	0	0	1314	0.326111111	0.08722222199999999	0.043611110999999994	0.0	0.0975	0.0	0	0.105277778	0.0	0.23	0.0	0.39314
11036	2328	0	0	3	3	6	5	0.0	1	2012	8	8	3	9.5	70	1	0	0	3680	0.935277778	0.297777778	0.11333333300000001	0.0	0.51	0.15	1	0.35333333299999997	0.0	0.81	0.0	0.322327
11037	2328	0	1	1	5	6	5	0.0	1	2012	8	8	3	11.0	70	1	0	0	291	0.11277777800000001	0.030833332999999997	0.07361111099999999	0.0	0.037777778	0.0	0	0.046666667	0.0	0.09	0.0	0.190476
11038	2328	0	2	3	3	6	5	0.0	1	2012	8	8	3	11.33333333	70	1	0	0	3648	1.063888889	0.398611111	0.229166667	0.0	0.23555555600000003	0.22777777800000001	1	0.27777777800000003	0.0	0.76	0.0	0.155
11039	2329	0	0	4	3	2	1	1.0	1	2012	8	8	3	11.5	18	1	0	1	1744	0.46333333299999996	0.183055556	0.22305555600000002	0.033333333	0.0	0.0	0	0.109444444	1.5	0.31	0.0	0.203046
11040	2329	0	1	4	3	2	1	1.0	1	2012	8	8	3	12.16666667	18	1	0	1	1744	0.45388888899999996	0.159444444	0.22305555600000002	0.033333333	0.0	0.0	0	0.109166667	1.5	0.31	0.0	0.26971999999999996
11041	2329	1	0	4	3	2	5	0.0	1	2012	8	8	3	11.5	15	1	0	1	1744	0.46333333299999996	0.183055556	0.22305555600000002	0.033333333	0.0	0.0	0	0.109444444	0.0	0.31	0.0	0.203046
11042	2329	1	1	4	3	2	5	0.0	1	2012	8	8	3	12.16666667	15	1	0	1	1744	0.45388888899999996	0.159444444	0.22305555600000002	0.033333333	0.0	0.0	0	0.109166667	0.0	0.31	0.0	0.26971999999999996
11043	2329	1	4	3	3	2	5	0.0	1	2012	8	8	3	13.5	15	1	0	1	2483	0.603055556	0.210555556	0.14111111099999998	0.066666667	0.0	0.0	0	0.17222222199999998	0.0	0.47	0.0	0.25161300000000003
11044	2329	2	0	4	3	2	3	0.0	1	2012	8	8	3	11.5	13	1	0	1	1744	0.46333333299999996	0.183055556	0.22305555600000002	0.033333333	0.0	0.0	0	0.109444444	0.75	0.31	0.0	0.203046
11045	2329	2	1	4	3	2	3	0.0	1	2012	8	8	3	12.16666667	13	1	0	1	1744	0.45388888899999996	0.159444444	0.22305555600000002	0.033333333	0.0	0.0	0	0.109166667	0.75	0.31	0.0	0.26971999999999996
11046	2329	3	0	4	3	2	1	1.0	1	2012	8	8	3	11.5	46	0	1	1	1744	0.46333333299999996	0.183055556	0.22305555600000002	0.033333333	0.0	0.0	0	0.109444444	1.5	0.31	0.0	0.203046
11047	2329	3	1	4	3	2	1	1.0	1	2012	8	8	3	12.16666667	46	0	1	1	1744	0.45388888899999996	0.159444444	0.22305555600000002	0.033333333	0.0	0.0	0	0.109166667	1.5	0.31	0.0	0.26971999999999996
11048	2330	0	0	3	3	6	5	0.0	1	2012	8	8	3	10.0	43	1	0	0	1632	0.45888888899999997	0.1275	0.142777778	0.0	0.13527777800000002	0.0	0	0.135555556	0.0	0.33	0.0	0.356557
11049	2330	0	1	3	5	6	5	0.0	1	2012	8	8	3	12.0	43	1	0	0	2569	0.686111111	0.192222222	0.071666667	0.0	0.245277778	0.0	0	0.200833333	0.0	0.56	0.0	0.183956
11050	2330	0	2	3	3	6	5	0.0	1	2012	8	8	3	18.5	43	1	0	0	1333	0.34	0.093611111	0.177777778	0.033333333	0.0	0.0	0	0.094166667	0.0	0.23	0.0	0.0855457
11051	2331	1	0	1	3	1	1	1.0	1	2012	8	8	3	15.5	45	0	1	1	3967	0.958333333	0.306388889	0.28444444399999996	0.0	0.18333333300000001	0.0	0	0.224166667	1.5	0.74	0.0	0.260223
11052	2331	1	1	1	3	1	1	1.0	1	2012	8	8	3	22.75	45	0	1	1	3967	0.956666667	0.293055556	0.253611111	0.0	0.33388888899999997	0.0	0	0.213333333	1.5	0.85	0.0	0.139323
11053	2332	0	1	4	5	6	1	1.0	1	2012	8	8	3	16.18333333	28	1	1	2	944	0.26388888899999996	0.081944444	0.07666666700000001	0.0	0.083333333	0.0	0	0.061111110999999996	1.5	0.17	0.0	0.0136364
11054	2333	0	0	1	2	6	1	1.0	1	2012	8	8	3	9.0	21	1	0	0	3952	1.034722222	0.300555556	0.19305555600000002	0.0	0.446666667	0.10194444400000001	1	0.368888889	3.0	0.82	10.5	0.673193
11055	2333	0	1	1	5	6	1	1.0	1	2012	8	8	3	14.5	21	1	0	0	2831	0.713888889	0.241388889	0.1575	0.0	0.28	0.08555555599999999	1	0.254166667	3.0	0.59	10.5	0.557377
11056	2333	0	2	1	4	6	1	1.0	1	2012	8	8	3	16.5	21	1	0	0	1476	0.375555556	0.125	0.153888889	0.0	0.10472222199999999	0.0	0	0.119444444	1.5	0.28	0.0	0.367442
11057	2334	0	0	3	3	6	1	1.0	1	2012	8	8	3	13.0	38	1	0	0	4136	1.028055556	0.298055556	0.160277778	0.0	0.344722222	0.0	0	0.325555556	1.5	0.74	0.0	0.48634799999999995
11058	2334	0	1	1	5	6	1	1.0	1	2012	8	8	3	13.83333333	38	1	0	0	79	0.176388889	0.10277777800000001	0.151944444	0.0	0.027777778	0.0	0	0.019444443999999998	1.5	0.04	0.0	0.128571
11059	2334	0	2	3	3	6	1	1.0	1	2012	8	8	3	14.16666667	38	1	0	0	4156	1.1058333329999999	0.311388889	0.213055556	0.0	0.40583333299999996	0.0	0	0.29444444399999997	1.5	0.77	0.0	0.462264
11060	2334	1	0	3	3	6	5	0.0	1	2012	8	8	3	13.0	10	1	0	0	4136	1.028055556	0.298055556	0.160277778	0.0	0.344722222	0.0	0	0.325555556	0.0	0.74	0.0	0.48634799999999995
11061	2334	1	1	1	5	6	5	0.0	1	2012	8	8	3	13.83333333	10	1	0	0	79	0.176388889	0.10277777800000001	0.151944444	0.0	0.027777778	0.0	0	0.019444443999999998	0.0	0.04	0.0	0.128571
11062	2334	1	2	3	3	6	5	0.0	1	2012	8	8	3	14.16666667	10	1	0	0	4156	1.1058333329999999	0.311388889	0.213055556	0.0	0.40583333299999996	0.0	0	0.29444444399999997	0.0	0.77	0.0	0.462264
11063	2334	2	0	3	3	6	5	0.0	1	2012	8	8	3	13.0	8	1	0	0	4136	1.028055556	0.298055556	0.160277778	0.0	0.344722222	0.0	0	0.325555556	0.0	0.74	0.0	0.48634799999999995
11064	2334	2	1	1	5	6	5	0.0	1	2012	8	8	3	13.83333333	8	1	0	0	79	0.176388889	0.10277777800000001	0.151944444	0.0	0.027777778	0.0	0	0.019444443999999998	0.0	0.04	0.0	0.128571
11065	2334	2	2	3	3	6	5	0.0	1	2012	8	8	3	14.16666667	8	1	0	0	4156	1.1058333329999999	0.311388889	0.213055556	0.0	0.40583333299999996	0.0	0	0.29444444399999997	0.0	0.77	0.0	0.462264
11066	2335	0	0	1	3	6	5	0.0	1	2012	8	8	3	14.0	36	0	1	0	1259	0.350555556	0.10083333300000001	0.08444444400000001	0.0	0.11694444400000001	0.0	0	0.093055556	0.0	0.25	0.0	0.10746300000000002
11067	2335	0	1	1	5	6	5	0.0	1	2012	8	8	3	14.33333333	36	0	1	0	1267	0.33	0.097222222	0.08472222199999999	0.0	0.14027777800000002	0.0	0	0.11555555599999999	0.0	0.31	0.0	0.09375
11068	2335	1	1	3	5	6	5	0.0	1	2012	8	8	3	19.5	33	1	0	0	3554	0.9472222220000001	0.304166667	0.11555555599999999	0.0	0.298055556	0.0	0	0.23055555600000002	0.0	0.65	0.0	0.162651
11069	2335	1	2	3	3	6	5	0.0	1	2012	8	8	3	20.5	33	1	0	0	1249	0.356388889	0.103888889	0.043333332999999995	0.0	0.09833333300000001	0.0	0	0.075555556	0.0	0.23	0.0	0.0919118
11070	2335	2	0	1	3	6	5	0.0	1	2012	8	8	3	14.0	7	1	0	0	1259	0.350555556	0.10083333300000001	0.08444444400000001	0.0	0.11694444400000001	0.0	0	0.093055556	0.0	0.25	0.0	0.10746300000000002
11071	2335	2	1	1	5	6	5	0.0	1	2012	8	8	3	14.33333333	7	1	0	0	1267	0.33	0.097222222	0.08472222199999999	0.0	0.14027777800000002	0.0	0	0.11555555599999999	0.0	0.31	0.0	0.09375
11072	2336	0	0	3	1	1	1	1.0	1	2012	8	8	3	8.416666667000001	45	1	1	2	19245	4.398611111	1.398333333	0.122777778	0.433333333	0.324444444	0.300555556	2	1.3922222219999998	9.2	3.5	10.5	0.671189
11073	2336	0	1	3	4	1	1	1.0	1	2012	8	8	3	11.25	45	1	1	2	12882	3.1411111110000003	1.058611111	0.215	0.45	0.12222222199999999	0.094444444	1	0.723611111	4.3	2.29	10.5	0.45259099999999997
11074	2336	0	2	3	4	1	1	1.0	1	2012	8	8	3	13.5	45	1	1	2	12882	3.1313888889999997	0.9911111109999999	0.194444444	0.45	0.1	0.133333333	1	0.8030555559999999	4.3	2.29	10.5	0.489104
11075	2336	0	3	3	4	1	1	1.0	1	2012	8	8	3	15.66666667	45	1	1	2	1286	0.33805555600000003	0.132777778	0.127222222	0.0	0.17	0.0	0	0.166666667	1.5	0.34	10.5	0.418333
11076	2336	1	0	4	3	1	1	1.0	1	2012	8	8	3	8.416666667000001	45	0	1	2	1746	0.405277778	0.10416666699999999	0.080833333	0.0	0.11277777800000001	0.0	0	0.109722222	1.5	0.31	0.0	0.387342
11077	2336	1	1	4	3	1	1	1.0	1	2012	8	8	3	8.516666667	45	0	1	2	1746	0.46	0.171388889	0.095555556	0.0	0.123055556	0.0	0	0.121388889	1.5	0.33	0.0	0.26087
11078	2336	1	4	4	1	1	1	1.0	1	2012	8	8	3	12.16666667	45	0	1	2	5399	1.228055556	0.314166667	0.187222222	0.0	0.41194444399999997	0.0	0	0.24111111100000002	1.5	0.82	0.0	0.14285699999999998
11079	2336	1	5	4	5	1	1	1.0	1	2012	8	8	3	17.5	45	0	1	2	1726	0.43472222200000005	0.13	0.186944444	0.066666667	0.0	0.0	0	0.10083333300000001	2.1	0.3	0.0	0.212121
11080	2336	1	6	4	1	1	1	1.0	1	2012	8	8	3	17.85	45	0	1	2	3703	0.9236111109999999	0.302222222	0.138611111	0.0	0.371111111	0.0	0	0.21833333300000002	1.5	0.62	0.0	0.276081
11081	2336	2	0	1	3	2	3	0.0	1	2012	8	8	3	9.583333332999999	14	0	0	2	1729	0.40305555600000004	0.08833333300000001	0.166666667	0.0	0.15	0.0	0	0.07666666700000001	0.0	0.25	0.0	0.13405799999999998
11082	2336	2	1	3	3	2	3	0.0	1	2012	8	8	3	15.16666667	14	0	0	2	1729	0.461944444	0.13777777800000002	0.290833333	0.0	0.0875	0.0	0	0.08638888900000001	0.0	0.26	0.0	0.221865
11083	2337	0	0	1	3	1	1	1.0	1	2012	8	8	3	14.0	41	1	1	2	1194	0.296388889	0.106388889	0.04444444400000001	0.0	0.07361111099999999	0.0	0	0.08861111099999999	1.5	0.23	0.0	0.0689655
11084	2337	0	1	1	3	1	1	1.0	1	2012	8	8	3	14.58333333	41	1	1	2	1194	0.27138888899999997	0.090833333	0.057777777999999995	0.0	0.075277778	0.0	0	0.11861111099999999	1.5	0.34	0.0	0.10772799999999999
11085	2338	0	0	2	1	6	1	1.0	1	2012	8	8	3	8.0	29	0	1	0	10089	2.29	0.775	0.268611111	0.533333333	0.0	0.0	0	0.789166667	2.9	1.82	10.5	0.8328049999999999
11086	2339	0	0	3	1	2	1	1.0	1	2012	8	8	3	7.0	57	0	1	2	8296	2.103333333	0.719722222	0.094166667	0.41666666700000005	0.201388889	0.11666666699999999	1	0.6369444439999999	4.8	1.43	10.5	0.7174010000000001
11087	2339	0	1	3	1	2	1	1.0	1	2012	8	8	3	18.0	57	0	1	2	8296	2.0716666669999997	0.633888889	0.273333333	0.283333333	0.0	0.15	1	0.700833333	5.9	1.41	10.5	0.7031310000000001
11088	2339	1	0	4	3	2	5	0.0	1	2012	8	8	3	10.0	63	1	1	2	4443	1.1575	0.40694444399999996	0.038611111000000004	0.0	0.598055556	0.10472222199999999	1	0.290833333	0.0	0.77	0.0	0.301815
11089	2339	1	1	4	3	2	5	0.0	1	2012	8	8	3	15.0	63	1	1	2	4443	1.091666667	0.313888889	0.2875	0.2	0.0	0.066666667	1	0.309166667	0.0	0.77	0.0	0.518419
11090	2340	0	0	1	4	6	1	1.0	1	2012	8	8	3	9.0	40	1	1	0	3509	0.821666667	0.265555556	0.18	0.11666666699999999	0.0	0.0	0	0.313888889	2.9	0.64	10.5	0.653097
11091	2340	0	1	3	4	6	1	1.0	1	2012	8	8	3	16.25	40	1	1	0	5689	1.3133333329999999	0.43	0.158611111	0.18333333300000001	0.0	0.1	1	0.380555556	2.9	1.04	10.5	0.669343
11092	2340	0	2	3	4	6	1	1.0	1	2012	8	8	3	18.0	40	1	1	0	4834	1.2925	0.43527777799999995	0.21361111100000002	0.25	0.0	0.1	1	0.400277778	2.9	1.08	0.0	0.603747
11093	2341	0	0	3	1	1	1	1.0	1	2012	8	9	4	7.45	47	0	1	2	12441	2.746666667	0.845555556	0.21	0.5166666670000001	0.0	0.11666666699999999	1	0.8372222220000001	5.6	3.33	0.0	0.6141340000000001
11094	2341	0	1	1	5	1	1	1.0	1	2012	8	9	4	12.25	47	0	1	2	283	0.071666667	0.0575	0.05888888900000001	0.0	0.027777778	0.0	0	0.06944444400000001	1.5	0.14	10.5	0.504
11095	2341	0	3	1	5	1	1	1.0	1	2012	8	9	4	17.5	47	0	1	2	946	0.212222222	0.059444444000000006	0.053611110999999996	0.083333333	0.0	0.0	0	0.08972222199999999	2.4	0.19	10.5	0.547988
11096	2341	0	4	3	3	1	1	1.0	1	2012	8	9	4	20.5	47	0	1	2	12741	2.8663888889999996	0.9208333329999999	0.271944444	0.433333333	0.0	0.1	1	0.681388889	4.4	3.6	0.0	0.344884
11097	2341	1	2	4	4	1	1	1.0	1	2012	8	9	4	18.5	48	0	1	2	3636	0.955833333	0.318888889	0.1725	0.0	0.272222222	0.0	0	0.252222222	1.5	0.72	0.0	0.22797399999999998
11098	2342	0	0	4	1	6	1	1.0	1	2012	8	9	4	8.5	46	1	1	2	2314	0.568888889	0.197222222	0.24583333300000001	0.0	0.1525	0.0	0	0.171111111	1.5	0.42	0.0	0.28571399999999997
11099	2342	0	1	3	4	6	1	1.0	1	2012	8	9	4	14.25	46	1	1	2	4852	1.173333333	0.406388889	0.226111111	0.2	0.0	0.0	0	0.34666666700000004	2.4	1.03	0.0	0.48477600000000004
11100	2342	1	2	4	3	6	5	0.0	1	2012	8	9	4	13.5	54	0	1	2	3193	0.8452777779999999	0.299166667	0.3675	0.0	0.283333333	0.0	0	0.258611111	0.0	0.61	0.0	0.410311
11101	2342	1	3	4	3	6	5	0.0	1	2012	8	9	4	14.5	54	0	1	2	3193	0.856666667	0.307222222	0.2825	0.0	0.301388889	0.0	0	0.289722222	0.0	0.65	0.0	0.512943
11102	2342	1	4	4	3	6	5	0.0	1	2012	8	9	4	19.0	54	0	1	2	1926	0.493333333	0.171666667	0.18444444399999999	0.0	0.166666667	0.0	0	0.175833333	0.0	0.42	0.0	0.298578
11103	2342	1	5	4	3	6	5	0.0	1	2012	8	9	4	21.75	54	0	1	2	1926	0.471388889	0.148611111	0.251944444	0.0	0.128333333	0.0	0	0.131666667	0.0	0.35	0.0	0.0991561
11104	2343	0	1	3	1	1	1	1.0	1	2012	8	9	4	18.0	40	0	1	1	23946	5.2825	1.5455555559999998	0.260277778	0.683333333	0.0	0.066666667	1	1.000555556	5.09	4.08	10.5	0.40671799999999997
11105	2343	1	0	3	1	1	1	1.0	1	2012	8	9	4	7.5	39	1	0	1	23730	5.267222222	1.499444444	0.315277778	0.783333333	0.0	0.0	0	1.0947222220000001	5.09	4.15	10.5	0.455214
11106	2343	1	1	3	1	1	1	1.0	1	2012	8	9	4	18.0	39	1	0	1	23730	5.232222222	1.5263888890000001	0.321944444	0.816666667	0.0	0.0	0	0.946666667	5.09	3.96	10.5	0.414026
11107	2344	0	0	4	3	5	1	1.0	1	2012	8	9	4	13.5	59	1	1	2	393	0.199444444	0.067222222	0.124722222	0.0	0.068333333	0.0	0	0.064444444	1.5	0.22	0.0	0.0387931
11108	2344	0	2	4	3	5	1	1.0	1	2012	8	9	4	15.83333333	59	1	1	2	334	0.21111111100000002	0.050555555999999995	0.130833333	0.0	0.027222222	0.0	0	0.069722222	1.5	0.23	0.0	0.047808800000000005
11109	2344	2	0	4	4	5	1	1.0	1	2012	8	9	4	7.5	29	0	1	2	10893	2.56	0.695555556	0.272777778	0.25	0.07722222200000001	0.176388889	1	0.596666667	3.9	2.28	0.0	0.34683400000000003
11110	2344	2	1	4	4	5	1	1.0	1	2012	8	9	4	17.5	29	0	1	2	10893	2.589444444	0.755833333	0.276944444	0.233333333	0.068055556	0.12222222199999999	1	0.544444444	3.9	2.57	0.0	0.23928600000000003
11111	2345	0	0	4	3	1	5	0.0	1	2012	8	9	4	9.25	75	1	1	2	2637	0.6958333329999999	0.20305555600000003	0.21194444399999998	0.0	0.184166667	0.0	0	0.196111111	0.0	0.52	0.0	0.177054
11112	2345	0	1	4	3	1	5	0.0	1	2012	8	9	4	16.75	75	1	1	2	2637	0.707777778	0.211666667	0.23722222199999998	0.0	0.185555556	0.0	0	0.198611111	0.0	0.52	0.0	0.191608
11113	2346	0	0	3	4	1	1	1.0	1	2012	8	9	4	8.25	49	0	1	1	3686	0.8711111109999999	0.28055555600000004	0.2025	0.21666666699999998	0.0	0.0	0	0.325555556	2.9	0.76	10.5	0.739761
11114	2346	0	1	3	4	1	1	1.0	1	2012	8	9	4	16.0	49	0	1	1	3686	0.858888889	0.266944444	0.208888889	0.21666666699999998	0.0	0.0	0	0.313888889	2.9	0.75	10.5	0.6398229999999999
11115	2346	2	0	3	4	1	1	1.0	1	2012	8	9	4	10.0	24	0	1	1	1095	0.29611111100000004	0.111666667	0.173333333	0.0	0.05	0.0	0	0.132222222	1.5	0.28	0.0	0.323529
11116	2346	2	1	1	4	1	1	1.0	1	2012	8	9	4	14.5	24	0	1	1	1125	0.296666667	0.112222222	0.154722222	0.0	0.1	0.0	0	0.136111111	1.5	0.31	0.0	0.29591799999999996
11117	2346	3	2	1	3	1	2	0.0	1	2012	8	9	4	22.0	16	0	0	1	1173	0.281666667	0.099722222	0.083611111	0.0	0.083333333	0.0	0	0.091388889	0.0	0.22	0.0	0.288754
11118	2346	3	3	4	3	1	2	0.0	1	2012	8	9	4	23.75	16	0	0	1	1173	0.27777777800000003	0.081111111	0.0925	0.0	0.0775	0.0	0	0.07722222200000001	0.0	0.2	0.0	0.402878
11119	2347	0	1	3	1	2	1	1.0	1	2012	8	9	4	18.0	35	0	1	1	10196	2.416666667	0.8213888890000001	0.20722222199999998	0.2	0.135	0.11666666699999999	1	0.796388889	5.0	1.69	10.5	0.71015
11120	2348	0	0	3	1	1	5	0.0	1	2012	8	9	4	8.166666667000001	62	0	1	1	6344	1.543611111	0.416388889	0.385555556	0.233333333	0.0	0.0	0	0.368333333	0.0	1.3	0.0	0.47209700000000004
11121	2348	0	1	3	1	1	5	0.0	1	2012	8	9	4	17.16666667	62	0	1	1	6344	1.558611111	0.43527777799999995	0.267777778	0.25	0.045	0.081388889	1	0.41111111100000003	0.0	1.35	0.0	0.508784
11122	2348	1	0	1	3	1	1	1.0	1	2012	8	9	4	11.08333333	34	1	0	1	860	0.20444444399999998	0.065	0.056388889000000005	0.0	0.065277778	0.0	0	0.054444444	1.5	0.14	0.0	0.326531
11123	2348	1	1	1	3	1	1	1.0	1	2012	8	9	4	11.41666667	34	1	0	1	860	0.20277777800000002	0.0725	0.042777777999999995	0.0	0.048333333	0.0	0	0.060833332999999996	1.5	0.15	0.0	0.593607
11124	2349	0	0	3	1	1	1	1.0	1	2012	8	9	4	9.0	34	0	1	2	3365	0.855555556	0.28722222199999997	0.215277778	0.11666666699999999	0.0	0.0	0	0.346388889	2.9	0.81	10.5	0.7185239999999999
11125	2349	0	3	1	5	1	1	1.0	1	2012	8	9	4	18.0	34	0	1	2	795	0.231666667	0.104444444	0.130555556	0.0	0.120833333	0.0	0	0.17611111100000001	1.5	0.31	10.5	0.7129340000000001
11126	2349	0	4	4	5	1	1	1.0	1	2012	8	9	4	21.83333333	34	0	1	2	2342	0.542222222	0.19388888899999998	0.1425	0.066666667	0.0	0.0	0	0.220555556	2.4	0.59	0.0	0.652393
11127	2349	0	5	4	3	1	1	1.0	1	2012	8	9	4	23.0	34	0	1	2	3383	0.851944444	0.329722222	0.054722222	0.0	0.33	0.1	1	0.21861111100000002	3.0	0.67	0.0	0.6277
11128	2349	1	0	3	4	1	1	1.0	1	2012	8	9	4	9.0	30	1	1	2	3386	0.8805555559999999	0.308888889	0.17611111100000001	0.11666666699999999	0.0	0.1	1	0.28444444399999996	2.9	0.73	10.5	0.783203
11129	2349	1	2	4	3	1	1	1.0	1	2012	8	9	4	22.0	30	1	1	2	3424	0.907222222	0.301944444	0.160277778	0.11666666699999999	0.0	0.083333333	1	0.203611111	2.4	0.6	0.0	0.648022
11130	2350	0	1	3	3	1	5	0.0	1	2012	8	10	5	13.91666667	69	0	1	2	22272	5.113333333	1.571388889	0.23	0.583333333	0.0	0.1	1	1.149166667	0.0	3.87	10.5	0.5124489999999999
11131	2351	0	0	3	4	6	1	1.0	1	2012	8	10	5	8.5	40	0	0	0	20027	4.381666667	1.3186111109999998	0.205833333	0.6166666670000001	0.108333333	0.15	1	0.8836111109999999	7.7	2.8	0.0	0.643508
11132	2351	0	1	3	4	6	1	1.0	1	2012	8	10	5	20.5	40	0	0	0	20027	4.375277778	1.286666667	0.196666667	0.55	0.11666666699999999	0.133333333	1	0.706944444	5.4	2.6	0.0	0.47112
11133	2352	0	0	3	1	1	1	1.0	1	2012	8	10	5	8.0	32	0	1	1	12643	2.8705555560000002	0.8919444440000001	0.244722222	0.433333333	0.082222222	0.1	1	0.9147222220000001	5.5	2.27	10.5	0.621925
11134	2352	0	1	1	5	1	1	1.0	1	2012	8	10	5	15.0	32	0	1	1	297	0.08527777800000001	0.032777778	0.026666667	0.0	0.029166667	0.0	0	0.0375	1.5	0.07	10.5	0.36296300000000004
11135	2352	0	2	1	5	1	1	1.0	1	2012	8	10	5	15.25	32	0	1	1	297	0.083611111	0.0525	0.018333333	0.0	0.033333333	0.0	0	0.044722222	1.5	0.08	10.5	0.36646
11136	2352	0	3	3	1	1	1	1.0	1	2012	8	10	5	19.0	32	0	1	1	12643	2.923333333	0.9219444440000001	0.243888889	0.35	0.066666667	0.166666667	1	0.7869444440000001	4.4	3.24	0.0	0.451112
11137	2352	1	0	4	3	1	4	0.5	1	2012	8	10	5	8.0	28	1	1	1	1136	0.314444444	0.073055556	0.105	0.0	0.065	0.0	0	0.0675	0.75	0.22	0.0	0.090535
11138	2352	1	1	4	5	1	4	0.5	1	2012	8	10	5	8.1	28	1	1	1	8993	2.318055556	0.6786111109999999	0.023055556	0.35	0.298888889	0.283333333	2	0.300833333	2.7	1.38	0.0	0.40166199999999996
11139	2352	1	2	4	5	1	4	0.5	1	2012	8	10	5	17.5	28	1	1	1	24126	5.698611111	1.8366666669999998	0.256388889	0.9	0.28944444399999997	0.39388888899999996	3	1.231666667	6.75	4.35	0.0	0.44767700000000005
11140	2352	2	0	4	1	1	5	0.0	1	2012	8	10	5	8.333333332999999	62	1	1	1	7108	1.856111111	0.596944444	0.130277778	0.0	0.56	0.1	1	0.40083333299999996	0.0	1.23	0.0	0.30284099999999997
11141	2352	2	1	4	5	1	5	0.0	1	2012	8	10	5	17.0	62	1	1	1	6076	1.483333333	0.494444444	0.146666667	0.033333333	0.4	0.11666666699999999	1	0.370833333	0.0	1.05	0.0	0.29288400000000003
11142	2352	2	2	4	3	1	5	0.0	1	2012	8	10	5	17.91666667	62	1	1	1	1153	0.328611111	0.110277778	0.114444444	0.0	0.061666667	0.0	0	0.103888889	0.0	0.27	0.0	0.187166
11143	2353	0	0	2	1	1	1	1.0	1	2012	8	10	5	12.25	30	0	1	2	987	0.28027777800000003	0.11666666699999999	0.178055556	0.0	0.053888889	0.0	0	0.12555555599999998	1.5	0.32	0.0	0.422566
11144	2353	0	2	1	5	1	1	1.0	1	2012	8	10	5	13.16666667	30	0	1	2	343	0.110555556	0.036388889	0.08972222199999999	0.0	0.026388889	0.0	0	0.040555556	1.5	0.09	0.0	0.0
11145	2353	0	3	4	1	1	1	1.0	1	2012	8	10	5	14.5	30	0	1	2	985	0.27305555600000003	0.10333333300000001	0.1575	0.0	0.09	0.0	0	0.113055556	1.5	0.28	0.0	0.383292
11146	2353	0	4	4	3	1	1	1.0	1	2012	8	10	5	19.0	30	0	1	2	3756	0.969722222	0.34833333299999997	0.277222222	0.18333333300000001	0.0	0.0	0	0.240833333	2.4	0.75	0.0	0.655133
11147	2353	0	5	4	3	1	1	1.0	1	2012	8	10	5	23.5	30	0	1	2	3756	0.958333333	0.29833333300000003	0.275	0.166666667	0.0	0.0	0	0.22777777800000001	2.4	0.71	0.0	0.49878
11148	2353	1	2	2	4	1	4	1.0	1	2012	8	10	5	15.5	25	1	1	2	430	0.145277778	0.056944444000000004	0.11388888900000001	0.0	0.019166667	0.0	0	0.056111111	1.5	0.13	0.0	0.470297
11149	2353	1	4	4	3	1	4	1.0	1	2012	8	10	5	19.0	25	1	1	2	3756	0.969722222	0.34833333299999997	0.277222222	0.18333333300000001	0.0	0.0	0	0.240833333	1.6	0.75	0.0	0.655133
11150	2353	1	5	4	3	1	4	1.0	1	2012	8	10	5	23.5	25	1	1	2	3756	0.958333333	0.29833333300000003	0.275	0.166666667	0.0	0.0	0	0.22777777800000001	1.6	0.71	0.0	0.49878
11151	2354	0	0	3	1	2	1	1.0	1	2012	8	10	5	8.25	35	1	0	2	2784	0.696666667	0.295555556	0.115	0.0	0.3725	0.0	0	0.238888889	1.5	0.6	0.0	0.623256
